moXP_036134596.1	moXP_036134596.1
pdXP_035871084.1	pdXP_035871085.1
pdXP_035871084.1	pdXP_035871086.1
pdXP_035871084.1	pdXP_035871087.1
pdXP_035871084.1	pdXP_035871088.1
pdXP_035871084.1	pdXP_035871084.1
pdXP_035871084.1	phXP_045717722.1
pdXP_035877760.1	pdXP_035877760.1
pdXP_028369452.1	pdXP_028369452.1
pdXP_028369452.1	pdXP_028369452.1
pgXP_039735599.1	pgXP_039735599.1
pgXP_039721851.1	pgXP_039721851.1
pgXP_039721851.1	raXP_015995397.1
pgXP_039721851.1	pvXP_011372017.1
pgXP_039721851.1	paXP_006923769.1
pgXP_039721851.1	pdXP_028388988.1
pgXP_039721851.1	drXP_024432215.2
pgXP_039721851.1	ajXP_053517897.1
pgXP_039721851.1	phXP_045685530.1
pgXP_039721851.1	mlXP_006096916.1
pgXP_039721851.1	efXP_008146975.1
pgXP_039721851.1	pnCAK6443225.1
pgXP_039721851.1	pkXP_036313351.1
pgXP_039721851.1	rfXP_032972036.1
pgXP_039721851.1	sbXP_066114469.1
pgXP_039721851.1	moXP_036108022.1
pgXP_039721851.1	mmXP_036156048.1
pgXP_039721851.1	mbXP_005872749.1
pgXP_039725314.1	pgXP_039725314.1
pgXP_039725314.1	paXP_024900681.1
pgXP_039725314.1	raXP_015993735.1
pgXP_039707577.1	pgXP_039707577.1
phXP_045682023.1	phXP_045682023.1
phXP_045682023.1	phXP_045682024.1
phXP_045682023.1	phXP_045682023.1
phXP_045682023.1	phXP_045682024.1
phXP_045682023.1	ajXP_037007265.1
phXP_045682023.1	ajXP_037007265.1
phXP_045692158.1	phXP_045692158.1
phXP_045692158.1	phXP_045692158.1
phXP_045697325.1	phXP_045697325.1
phXP_045713862.1	phXP_045713862.1
phXP_045691517.1	phXP_045691517.1
phXP_045691517.1	pdXP_028367063.1
pkXP_036281394.1	pkXP_036281394.1
pkXP_036281394.1	pnCAK6444003.1
pkXP_036309344.1	pkXP_036309344.1
pkXP_036309344.1	pnCAK6442238.1
pkXP_036309344.1	pkXP_036309343.1
pkXP_036316405.1	pkXP_036316405.1
pkXP_036316405.1	pnCAK6449987.1
pkXP_036274474.1	pkXP_036274474.1
pkXP_036274474.1	pkXP_036274474.1
pkXP_036274474.1	pkXP_036274474.1
pkXP_036274474.1	efXP_008147812.2
pkXP_036274474.1	pnCAK6447692.1
pkXP_036274474.1	pnCAK6447692.1
pkXP_036274474.1	mbXP_005881873.1
pkXP_036274474.1	mmXP_036178878.1
pkXP_036274474.1	mmXP_036178878.1
pkXP_036274474.1	mmXP_036178878.1
pkXP_036274474.1	efXP_008147812.2
pkXP_036274474.1	efXP_008147812.2
pkXP_036274474.1	mdXP_059562221.1
pkXP_036274474.1	mdXP_059562221.1
pkXP_036274474.1	mdXP_059562221.1
pkXP_036274474.1	mbXP_005881873.1
pkXP_036274474.1	mbXP_005881873.1
pkXP_036274474.1	pnCAK6447692.1
pkXP_036305102.1	pkXP_036305102.1
pkXP_036305102.1	pnCAK6432512.1
pnCAK6438072.1	pnCAK6438072.1
pnCAK6438072.1	mlXP_006092321.2
pnCAK6431908.1	pnCAK6431908.1
pnCAK6431908.1	pnCAK6431908.1
pnCAK6437301.1	pnCAK6437301.1
pnCAK6437301.1	pkXP_036281586.1
pnCAK6437301.1	pkXP_036281586.1
pnCAK6437301.1	pnCAK6437301.1
pnCAK6435173.1	pnCAK6435173.1
pnCAK6435173.1	efXP_008145714.1
pnCAK6435173.1	mlXP_014314856.2
pnCAK6435173.1	pkXP_036291541.1
pnCAK6435173.1	pkXP_036291541.1
pnCAK6435173.1	mbXP_014396423.1
pnCAK6435173.1	mmXP_036190097.1
pnCAK6435173.1	mdXP_059515486.1
pnCAK6435173.1	mlXP_006093011.1
pnCAK6446037.1	pnCAK6446037.1
pvXP_011379356.1	pvXP_011379356.1
pvXP_011379356.1	pvXP_011379356.1
raXP_015976490.2	raXP_015976490.2
raXP_015981555.2	raXP_015981555.2
raXP_015985949.2	raXP_015985949.2
rfXP_032956859.1	rfXP_032956859.1
rfXP_032965920.1	rfXP_032965920.1
rfXP_032981109.1	rfXP_032981109.1
rfXP_032956139.1	rfXP_032956139.1
rfXP_032987315.1	rfXP_032987315.1
rfXP_032987315.1	rfXP_032987312.1
rfXP_032974874.1	rfXP_032974874.1
rfXP_032974874.1	drXP_053781358.1
rfXP_032974874.1	enKAK1336131.1
rfXP_032974874.1	mmXP_036180810.1
rfXP_032974874.1	phXP_045674040.1
rfXP_032974874.1	drXP_053781359.1
rfXP_032974874.1	mmXP_036180811.1
rfXP_032974874.1	phXP_045674041.1
rfXP_032974874.1	drXP_053781360.1
rfXP_032974874.1	mmXP_036180810.1
rfXP_032974874.1	phXP_045674042.1
rfXP_032974874.1	mmXP_036180811.1
rfXP_032974874.1	paXP_015455790.1
rfXP_032974874.1	phXP_045674043.1
rfXP_032974874.1	raXP_016017113.2
rfXP_032974874.1	paXP_015455790.1
rfXP_032974874.1	raXP_036077302.1
rfXP_032974874.1	raXP_036077303.1
rfXP_032974874.1	efXP_054580751.1
rfXP_032974874.1	raXP_016017113.2
rfXP_032974874.1	efXP_054580752.1
rfXP_032974874.1	pnCAK6448965.1
rfXP_032974874.1	raXP_036077302.1
rfXP_032974874.1	efXP_008148210.1
rfXP_032974874.1	pnCAK6448965.1
rfXP_032974874.1	raXP_036077303.1
rfXP_032974874.1	efXP_054580751.1
rfXP_032974874.1	ajXP_036987445.1
rfXP_032974874.1	efXP_054580752.1
rfXP_032974874.1	ajXP_036987446.1
rfXP_032974874.1	efXP_008148210.1
rfXP_032974874.1	pdXP_028371762.1
rfXP_032974874.1	ajXP_036987445.1
rfXP_032974874.1	pdXP_028371762.1
rfXP_032974874.1	ajXP_036987446.1
rfXP_032974874.1	mdXP_059564382.1
rfXP_032974874.1	mdXP_059564382.1
rfXP_032974874.1	pkXP_036283560.1
rfXP_032974874.1	pkXP_036283560.1
rfXP_032974874.1	drXP_053781352.1
rfXP_032974874.1	drXP_053781354.1
rfXP_032974874.1	drXP_053781355.1
rfXP_032974874.1	rfXP_032974875.1
rfXP_032974874.1	drXP_053781356.1
rfXP_032974874.1	moXP_036114140.1
rfXP_032974874.1	pgXP_039704023.1
rfXP_032974874.1	rfXP_032974876.1
rfXP_032974874.1	drXP_053781357.1
rfXP_032974874.1	mbXP_005867215.1
rfXP_032974874.1	moXP_036114140.1
rfXP_032974874.1	pgXP_039704021.1
rfXP_032974874.1	rfXP_032974874.1
rfXP_032974874.1	drXP_053781358.1
rfXP_032974874.1	mbXP_005867215.1
rfXP_032974874.1	pgXP_039704022.1
rfXP_032974874.1	rfXP_032974875.1
rfXP_032974874.1	drXP_053781359.1
rfXP_032974874.1	pgXP_039704023.1
rfXP_032974874.1	pvXP_023391329.1
rfXP_032974874.1	rfXP_032974876.1
rfXP_032974874.1	sbXP_066109811.1
rfXP_032974874.1	drXP_053781360.1
rfXP_032974874.1	pgXP_039704021.1
rfXP_032974874.1	pvXP_011366700.1
rfXP_032974874.1	sbXP_066109811.1
rfXP_032974874.1	drXP_053781352.1
rfXP_032974874.1	pgXP_039704022.1
rfXP_032974874.1	pvXP_023391329.1
rfXP_032974874.1	drXP_053781354.1
rfXP_032974874.1	phXP_045674040.1
rfXP_032974874.1	pvXP_011366700.1
rfXP_032974874.1	drXP_053781355.1
rfXP_032974874.1	phXP_045674041.1
rfXP_032974874.1	drXP_053781356.1
rfXP_032974874.1	phXP_045674042.1
rfXP_032974874.1	drXP_053781357.1
rfXP_032974874.1	enKAK1336131.1
rfXP_032974874.1	phXP_045674043.1
rfXP_032949247.1	rfXP_032949247.1
rfXP_032949247.1	rfXP_032949247.1
rfXP_032969363.1	rfXP_032969363.1
sbXP_066111475.1	sbXP_066111475.1
sbXP_066088988.1	sbXP_066088988.1
sbXP_066089218.1	sbXP_066089218.1
sbXP_066089218.1	sbXP_066089218.1
sbXP_066115221.1	sbXP_066115221.1
sbXP_066115221.1	sbXP_066115220.1
sbXP_066121011.1	sbXP_066121011.1
sbXP_066121011.1	sbXP_066121011.1
sbXP_066110620.1	sbXP_066110620.1
sbXP_066120068.1	sbXP_066120068.1
sbXP_066120922.1	sbXP_066120922.1
sbXP_066106096.1	sbXP_066106096.1
sbXP_066106096.1	sbXP_066106094.1
sbXP_066106096.1	sbXP_066106093.1
sbXP_066110835.1	sbXP_066110835.1
ajXP_053526715.1	ajXP_053526715.1
ajXP_053526715.1	ajXP_053526715.1
moXP_036111654.1	moXP_036111654.1
moXP_036127898.1	moXP_036127898.1
moXP_036115579.1	moXP_036115579.1
moXP_036136590.1	moXP_036136590.1
moXP_036096677.1	moXP_036096677.1
moXP_036125422.1	moXP_036125422.1
paXP_024894609.1	paXP_024894609.1
paXP_024907999.1	paXP_024907999.1
paXP_024907999.1	paXP_024908000.1
paXP_024907999.1	paXP_024907999.1
paXP_024907999.1	paXP_024908000.1
paXP_024907999.1	pvXP_011365954.2
paXP_024907999.1	pgXP_039697067.1
paXP_024907999.1	pvXP_011365935.2
paXP_024907999.1	pvXP_011365954.2
paXP_024907999.1	pvXP_011365935.2
paXP_024907999.1	paXP_015450959.1
paXP_024907999.1	paXP_015450959.1
paXP_024907999.1	pgXP_039697067.1
pdXP_035870594.1	pdXP_035870594.1
pdXP_035870594.1	mbXP_014384598.1
pdXP_035870594.1	ajXP_053522477.1
pdXP_028388829.1	pdXP_028388829.1
pdXP_028388829.1	phXP_045685532.1
pdXP_035889972.1	pdXP_035889972.1
pdXP_028358000.1	pdXP_028358000.1
pdXP_035888630.1	pdXP_035888630.1
pgXP_039705700.1	pgXP_039705700.1
pgXP_039736904.1	pgXP_039736904.1
pgXP_039736904.1	paXP_015442418.1
pgXP_039736904.1	pvXP_011358401.1
pgXP_039702964.1	pgXP_039702964.1
pgXP_039707589.1	pgXP_039707589.1
pgXP_039707589.1	paXP_024900830.1
pgXP_039707589.1	pvXP_023377703.1
phXP_045698309.1	phXP_045698309.1
phXP_045711469.1	phXP_045711469.1
phXP_045711469.1	pdXP_028381955.2
phXP_045711469.1	phXP_045711470.1
phXP_045711469.1	phXP_045711471.1
phXP_045711469.1	pdXP_035866763.1
phXP_045682779.1	phXP_045682779.1
phXP_045682779.1	pdXP_028384479.1
phXP_045682815.1	phXP_045682815.1
phXP_045682815.1	pdXP_035869546.1
phXP_045696431.1	phXP_045696431.1
phXP_045696431.1	pdXP_035877436.1
pkXP_036315858.1	pkXP_036315858.1
pkXP_036315858.1	pnCAK6445620.1
pkXP_036314145.1	pkXP_036314145.1
pkXP_036314145.1	pkXP_045444848.1
pkXP_036296964.1	pkXP_036296964.1
pkXP_036296964.1	pkXP_045438652.1
pkXP_036296964.1	pkXP_045438653.1
pkXP_036296964.1	pkXP_045438654.1
pkXP_036296964.1	pkXP_036296963.1
pkXP_036296964.1	pkXP_045438650.1
pkXP_036296964.1	pkXP_045438651.1
pkXP_036296964.1	pkXP_045438652.1
pkXP_036296964.1	pkXP_045438653.1
pkXP_036296964.1	pkXP_045438654.1
pkXP_036296964.1	pkXP_036296963.1
pkXP_036296964.1	pkXP_045438650.1
pkXP_036296964.1	pkXP_045438651.1
pkXP_036298565.1	pkXP_036298565.1
pkXP_036298565.1	pnCAK6439708.1
pkXP_036289887.1	pkXP_036289887.1
pkXP_036289887.1	pnCAK6434001.1
pnCAK6438280.1	pnCAK6438280.1
raXP_016007112.1	raXP_016007112.1
raXP_016007112.1	raXP_036087059.1
raXP_016007112.1	raXP_016007102.1
raXP_015987978.1	raXP_015987978.1
raXP_016008616.1	raXP_016008616.1
raXP_016019947.2	raXP_016019947.2
raXP_016019947.2	raXP_036087272.1
raXP_016019947.2	raXP_036087272.1
raXP_016007938.1	raXP_016007938.1
raXP_016018683.2	raXP_016018683.2
raXP_016022368.2	raXP_016022368.2
rfXP_032961157.1	rfXP_032961157.1
rfXP_032961157.1	rfXP_032961156.1
rfXP_032989524.1	rfXP_032989524.1
rfXP_032967164.1	rfXP_032967164.1
rfXP_032967164.1	rfXP_032967164.1
rfXP_032967164.1	mmXP_036166060.1
rfXP_032967164.1	mdXP_059550794.1
rfXP_032967164.1	mdXP_059550794.1
rfXP_032967164.1	mmXP_036166060.1
rfXP_032952941.1	rfXP_032952941.1
rfXP_032952941.1	rfXP_032952940.1
rfXP_032979833.1	rfXP_032979833.1
rfXP_032946681.1	rfXP_032946681.1
rfXP_032946681.1	rfXP_032946681.1
rfXP_032990779.1	rfXP_032990779.1
rfXP_032944564.1	rfXP_032944564.1
rfXP_032969236.1	rfXP_032969236.1
sbXP_066134438.1	sbXP_066134438.1
sbXP_066134438.1	sbXP_066134439.1
sbXP_066134438.1	sbXP_066134440.1
sbXP_066134438.1	sbXP_066134437.1
sbXP_066119475.1	sbXP_066119475.1
sbXP_066091712.1	sbXP_066091712.1
sbXP_066091712.1	sbXP_066091713.1
sbXP_066091712.1	sbXP_066091711.1
sbXP_066088860.1	sbXP_066088860.1
sbXP_066108995.1	sbXP_066108995.1
sbXP_066108995.1	sbXP_066108996.1
sbXP_066108995.1	sbXP_066108995.1
sbXP_066108995.1	sbXP_066108996.1
efXP_027987374.2	efXP_027987374.2
efXP_027987374.2	efXP_027987374.2
enKAK1339381.1	enKAK1339381.1
enKAK1339381.1	enKAK1339381.1
enKAK1341947.1	enKAK1341947.1
enKAK1345816.1	enKAK1345816.1
enKAK1345816.1	efXP_008159850.2
enKAK1346341.1	enKAK1346341.1
enKAK1333823.1	enKAK1333823.1
enKAK1333005.1	enKAK1333005.1
enKAK1333005.1	efXP_008145733.1
enKAK1333005.1	pkXP_036291474.1
enKAK1333005.1	mdXP_059515559.1
enKAK1333005.1	mlXP_006093042.1
enKAK1333005.1	mmXP_036190180.1
enKAK1333005.1	pnCAK6435153.1
enKAK1333005.1	mbXP_005867881.1
mbXP_014388937.1	mbXP_014388937.1
mbXP_014387993.1	mbXP_014387993.1
mbXP_014387993.1	mbXP_005885344.1
mbXP_005877473.1	mbXP_005877473.1
mbXP_014394126.1	mbXP_014394126.1
mdXP_059527647.1	mdXP_059527647.1
mdXP_059539731.1	mdXP_059539731.1
mdXP_059539731.1	mmXP_036153665.1
mdXP_059539731.1	efXP_008142007.1
mdXP_059539731.1	mlXP_006084064.1
mdXP_059539731.1	mbXP_005872300.1
mdXP_059537008.1	mdXP_059537008.1
mdXP_059537008.1	mlXP_006097943.1
mdXP_059537008.1	mmXP_036154686.1
mdXP_059537008.1	mbXP_005856674.1
mdXP_059524689.1	mdXP_059524689.1
mdXP_059524099.1	mdXP_059524099.1
mdXP_059524099.1	mmXP_036192881.1
mdXP_059524099.1	mbXP_005856713.1
mdXP_059524099.1	mlXP_006103589.1
mlXP_023620327.1	mlXP_023620327.1
mlXP_023620327.1	mlXP_023620318.1
mlXP_023620327.1	mlXP_023620323.1
mlXP_023620327.1	pkXP_045427888.1
mlXP_023620327.1	pkXP_036267353.1
mlXP_023601427.1	mlXP_023601427.1
mlXP_014316098.1	mlXP_014316098.1
mlXP_014316098.1	mmXP_036192254.1
mlXP_014316098.1	mdXP_059524609.1
mlXP_006095368.1	mlXP_006095368.1
mlXP_006095368.1	mlXP_014316859.1
mmXP_036174316.1	mmXP_036174316.1
mmXP_036174316.1	mdXP_059558228.1
mmXP_036192044.1	mmXP_036192044.1
mmXP_036208321.1	mmXP_036208321.1
mmXP_036208321.1	mmXP_036208321.1
mmXP_036208321.1	mmXP_036208320.1
mmXP_036208321.1	mmXP_036208320.1
mmXP_036208321.1	mdXP_059543223.1
mmXP_036208321.1	mdXP_059543223.1
mmXP_036208321.1	mdXP_059543223.1
mmXP_036208321.1	mdXP_059543223.1
mmXP_036208321.1	mmXP_036208320.1
mmXP_036208321.1	mbXP_005872213.1
mmXP_036208321.1	mbXP_005872213.1
mmXP_036208321.1	mbXP_005872213.1
mmXP_036208321.1	mbXP_005872213.1
mmXP_036208321.1	mdXP_059543224.1
mmXP_036208321.1	mdXP_059543224.1
mmXP_036208321.1	mbXP_014400001.1
mmXP_036208321.1	mbXP_014400001.1
mmXP_036192873.1	mmXP_036192873.1
mmXP_036192873.1	mdXP_059518463.1
mmXP_036192873.1	mlXP_023619354.1
mmXP_036192873.1	mbXP_005882778.1
efXP_028006022.1	efXP_028006022.1
efXP_028006022.1	mbXP_005880774.1
efXP_028006022.1	pkXP_036312368.1
efXP_028006022.1	mdXP_059537807.1
efXP_028006022.1	mmXP_036155907.1
efXP_028006022.1	mmXP_036155904.1
efXP_028006022.1	mbXP_005880772.1
efXP_028006022.1	mdXP_059537805.1
efXP_028006022.1	mlXP_006084133.1
efXP_028006022.1	enKAK1341510.1
efXP_028006022.1	efXP_008142969.1
efXP_028006022.1	pkXP_036312366.1
efXP_008148765.2	efXP_008148765.2
enKAK1346110.1	enKAK1346110.1
enKAK1329053.1	enKAK1329053.1
enKAK1329053.1	efXP_054567632.1
enKAK1329053.1	efXP_054567577.1
enKAK1329053.1	efXP_054567580.1
enKAK1329053.1	enKAK1329053.1
enKAK1329053.1	efXP_054567581.1
enKAK1329053.1	efXP_054567582.1
enKAK1329053.1	efXP_054567647.1
enKAK1329053.1	efXP_054567646.1
enKAK1329053.1	efXP_054567632.1
enKAK1329053.1	efXP_054567577.1
enKAK1329053.1	efXP_054567580.1
enKAK1329053.1	efXP_054567581.1
enKAK1329053.1	efXP_054567582.1
enKAK1329053.1	efXP_054567647.1
enKAK1329053.1	efXP_054567646.1
enKAK1338500.1	enKAK1338500.1
mbXP_005880857.1	mbXP_005880857.1
mbXP_005880857.1	mdXP_059536273.1
mbXP_005880857.1	pkXP_036299235.1
mbXP_005880857.1	raXP_015980629.1
mbXP_005880857.1	rfXP_032973909.1
mbXP_005880857.1	sbXP_066105876.1
mbXP_005880857.1	mlXP_014313498.1
mbXP_005880857.1	ajXP_053518377.1
mbXP_005880857.1	paXP_006924253.1
mbXP_005880857.1	drXP_053773435.1
mbXP_005880857.1	mmXP_036160368.1
mbXP_005880857.1	pdXP_028378312.1
mbXP_005880857.1	pvXP_011375907.1
mbXP_005880857.1	drXP_053773436.1
mbXP_005880857.1	sbXP_066105877.1
mbXP_005880857.1	rfXP_032973918.1
mbXP_014396223.1	mbXP_014396223.1
mbXP_014396223.1	mbXP_014396223.1
mbXP_014396223.1	mbXP_014396223.1
mbXP_014396223.1	mbXP_014396223.1
mbXP_014396223.1	mbXP_014396223.1
mbXP_014396223.1	mbXP_014396223.1
mbXP_014396223.1	mbXP_014396221.1
mbXP_014396223.1	efXP_027987370.1
mbXP_014396223.1	mbXP_014396225.1
mbXP_014396223.1	efXP_008154009.1
mbXP_014396223.1	efXP_027987370.1
mbXP_014396223.1	mlXP_014316679.1
mbXP_014396223.1	efXP_008154009.1
mbXP_014396223.1	mbXP_014396222.1
mbXP_014396223.1	mlXP_023614984.1
mbXP_014396223.1	pnCAK6439430.1
mbXP_014396223.1	efXP_027987370.1
mbXP_014396223.1	mbXP_014396224.1
mbXP_014396223.1	mbXP_014396224.1
mbXP_014396223.1	mlXP_006095211.1
mbXP_014396223.1	pnCAK6439430.1
mbXP_014396223.1	mbXP_014396225.1
mbXP_014396223.1	mbXP_014396225.1
mbXP_014396223.1	mlXP_023614985.1
mbXP_014396223.1	pkXP_036297689.1
mbXP_014396223.1	mbXP_014396224.1
mbXP_014396223.1	mlXP_006095212.1
mbXP_014396223.1	pkXP_036297690.1
mbXP_014396223.1	mbXP_014396221.1
mbXP_014396223.1	mbXP_014396225.1
mbXP_014396223.1	mbXP_014396221.1
mbXP_014396223.1	mlXP_014316679.1
mbXP_014396223.1	pkXP_045439336.1
mbXP_014396223.1	pkXP_036297689.1
mbXP_014396223.1	mbXP_014396222.1
mbXP_014396223.1	mbXP_014396222.1
mbXP_014396223.1	mlXP_023614984.1
mbXP_014396223.1	pkXP_036297689.1
mbXP_014396223.1	pkXP_036297690.1
mbXP_014396223.1	mbXP_014396224.1
mbXP_014396223.1	mbXP_014396221.1
mbXP_014396223.1	mlXP_006095211.1
mbXP_014396223.1	pkXP_036297690.1
mbXP_014396223.1	pkXP_045439336.1
mbXP_014396223.1	pnCAK6439430.1
mbXP_014396223.1	enKAK1329111.1
mbXP_014396223.1	mbXP_014396225.1
mbXP_014396223.1	mbXP_014396222.1
mbXP_014396223.1	mlXP_023614985.1
mbXP_014396223.1	pkXP_045439336.1
mbXP_014396223.1	pkXP_036297689.1
mbXP_014396223.1	pnCAK6439430.1
mbXP_014396223.1	enKAK1329111.1
mbXP_014396223.1	mbXP_014396224.1
mbXP_014396223.1	mlXP_006095212.1
mbXP_014396223.1	pkXP_036297689.1
mbXP_014396223.1	pkXP_036297690.1
mbXP_014396223.1	pnCAK6439430.1
mbXP_014396223.1	mbXP_014396221.1
mbXP_014396223.1	mbXP_014396225.1
mbXP_014396223.1	mlXP_014316679.1
mbXP_014396223.1	pkXP_036297690.1
mbXP_014396223.1	pkXP_045439336.1
mbXP_014396223.1	pnCAK6439430.1
mbXP_014396223.1	mbXP_014396222.1
mbXP_014396223.1	mlXP_023614984.1
mbXP_014396223.1	pkXP_045439336.1
mbXP_014396223.1	mbXP_014396221.1
mbXP_014396223.1	mlXP_006095211.1
mbXP_014396223.1	pkXP_036297689.1
mbXP_014396223.1	mbXP_014396222.1
mbXP_014396223.1	mlXP_023614985.1
mbXP_014396223.1	pkXP_036297690.1
mbXP_014396223.1	enKAK1329111.1
mbXP_014396223.1	mlXP_006095212.1
mbXP_014396223.1	pkXP_045439336.1
mbXP_014396223.1	enKAK1329111.1
mbXP_014396223.1	mlXP_014316679.1
mbXP_014396223.1	enKAK1329111.1
mbXP_014396223.1	mlXP_023614984.1
mbXP_014396223.1	enKAK1329111.1
mbXP_014396223.1	mlXP_006095211.1
mbXP_014396223.1	mlXP_023614985.1
mbXP_014396223.1	mlXP_006095212.1
mbXP_014396223.1	mlXP_014316679.1
mbXP_014396223.1	mlXP_023614984.1
mbXP_014396223.1	efXP_008154009.1
mbXP_014396223.1	mlXP_006095211.1
mbXP_014396223.1	efXP_027987370.1
mbXP_014396223.1	mlXP_023614985.1
mbXP_014396223.1	efXP_008154009.1
mbXP_014396223.1	mlXP_006095212.1
mbXP_014396223.1	mlXP_014316679.1
mbXP_014396223.1	efXP_027987370.1
mbXP_014396223.1	mlXP_023614984.1
mbXP_014396223.1	mlXP_006095211.1
mbXP_014396223.1	efXP_008154009.1
mbXP_014396223.1	mlXP_023614985.1
mbXP_014396223.1	efXP_027987370.1
mbXP_014396223.1	mlXP_006095212.1
mbXP_014396223.1	efXP_008154009.1
mbXP_014396223.1	mbXP_014396224.1
mbXP_005886685.1	mbXP_005886685.1
mbXP_005886685.1	mdXP_059544274.1
mbXP_005886685.1	rfXP_032988806.1
mbXP_005886685.1	sbXP_066097319.1
mbXP_005886685.1	efXP_008156795.1
mbXP_005886685.1	pdXP_028360298.1
mbXP_005886685.1	phXP_045707457.1
mbXP_005886685.1	moXP_036099585.1
mbXP_005886685.1	pnCAK6441497.1
mbXP_005886685.1	raXP_015985070.1
mbXP_005886685.1	drXP_024433967.1
mbXP_005886685.1	mmXP_036208312.1
mbXP_005886685.1	pkXP_036302765.1
mbXP_005886685.1	ajXP_037023411.1
mbXP_005886685.1	paXP_006917506.1
mbXP_005886685.1	pvXP_011362760.1
mbXP_005886685.1	pgXP_039732396.1
mbXP_005886685.1	mlXP_023607148.1
mbXP_014388516.1	mbXP_014388516.1
mbXP_014390512.1	mbXP_014390512.1
mbXP_014390512.1	mbXP_014390513.1
mbXP_014390512.1	mbXP_014390515.1
mbXP_014390512.1	mbXP_014390514.1
mbXP_014383892.1	mbXP_014383892.1
mbXP_014383892.1	pkXP_036296906.1
mbXP_014383892.1	ajXP_036997509.1
mbXP_014383892.1	mmXP_036202213.1
mbXP_014383892.1	efXP_027982702.2
mbXP_014383892.1	sbXP_066098842.1
mbXP_014383892.1	mdXP_059524079.1
mbXP_014383892.1	pgXP_039737029.1
mbXP_014383892.1	rfXP_032985353.1
mbXP_014383892.1	mlXP_006107361.1
mbXP_014383892.1	moXP_036131530.1
mbXP_014383892.1	drXP_024407269.2
mbXP_014383892.1	pdXP_028357826.1
mbXP_014383892.1	phXP_045674842.1
mbXP_014383892.1	pnCAK6436574.1
mbXP_014383892.1	raXP_016003042.1
mbXP_014387742.1	mbXP_014387742.1
mdXP_059525641.1	mdXP_059525641.1
mdXP_059525641.1	mdXP_059525642.1
mdXP_059525641.1	mdXP_059525641.1
mdXP_059525641.1	mdXP_059525642.1
mdXP_059533273.1	mdXP_059533273.1
mdXP_059533273.1	mdXP_059533274.1
mdXP_059533273.1	mmXP_036210925.1
mdXP_059533273.1	mmXP_036211116.1
mdXP_059533273.1	mmXP_036211117.1
mdXP_059533273.1	mmXP_036211118.1
mdXP_059533273.1	mmXP_036211120.1
mdXP_059533273.1	mlXP_014305077.1
mdXP_059543208.1	mdXP_059543208.1
mdXP_059543208.1	mdXP_059543208.1
mdXP_059543208.1	mmXP_036208317.1
mdXP_059543208.1	mmXP_036208317.1
mdXP_059543208.1	pkXP_036303081.1
mdXP_059543208.1	pkXP_036303081.1
mdXP_059543208.1	pnCAK6441842.1
mdXP_059543208.1	pnCAK6441842.1
mdXP_059543208.1	efXP_054569083.1
mdXP_059543208.1	efXP_054569083.1
mdXP_059524753.1	mdXP_059524753.1
mdXP_059529199.1	mdXP_059529199.1
mdXP_059567245.1	mdXP_059567245.1
mlXP_006109582.1	mlXP_006109582.1
mlXP_006109582.1	mlXP_006109582.1
mlXP_006109582.1	mlXP_006109582.1
mlXP_006109582.1	mlXP_006109582.1
mlXP_006097748.3	mlXP_006097748.3
mlXP_006095366.1	mlXP_006095366.1
mlXP_006095366.1	mlXP_023615040.1
mlXP_023610606.1	mlXP_023610606.1
mlXP_014323463.1	mlXP_014323463.1
mlXP_006098793.1	mlXP_006098793.1
mlXP_006098793.1	mbXP_005859566.1
mlXP_006098793.1	mmXP_036186397.1
mlXP_006098793.1	mdXP_059514754.1
mmXP_036163162.1	mmXP_036163162.1
mmXP_036163162.1	mmXP_036163162.1
mmXP_036163162.1	mdXP_059521472.1
mmXP_036163162.1	mdXP_059521472.1
mmXP_036172306.1	mmXP_036172306.1
mmXP_036167552.1	mmXP_036167552.1
mmXP_036167552.1	mdXP_059515174.1
mmXP_036167552.1	mbXP_005881875.1
mmXP_036167552.1	mlXP_006103069.1
mmXP_036167556.1	mmXP_036167556.1
mmXP_036161002.1	mmXP_036161002.1
mmXP_036161002.1	mdXP_059538002.1
mmXP_036161002.1	mlXP_006084589.1
mmXP_036161002.1	mbXP_014400188.1
drXP_053776647.1	drXP_053776647.1
drXP_053782254.1	drXP_053782254.1
drXP_053772056.1	drXP_053772056.1
drXP_024433045.1	drXP_024433045.1
drXP_045039879.2	drXP_045039879.2
drXP_045039879.2	drXP_045039880.2
drXP_045039879.2	drXP_045039881.2
drXP_045039879.2	drXP_045039882.2
drXP_045039879.2	drXP_024431032.2
drXP_024426561.1	drXP_024426561.1
drXP_024426561.1	pdXP_028358667.1
drXP_024426561.1	pdXP_028358668.1
drXP_024426561.1	phXP_045673273.1
drXP_024426561.1	sbXP_066118178.1
drXP_024426561.1	sbXP_066118176.1
drXP_024426561.1	pdXP_028358668.1
drXP_024426561.1	pdXP_035870926.1
drXP_024426561.1	phXP_045673274.1
drXP_024426561.1	sbXP_066118179.1
drXP_024426561.1	sbXP_066118177.1
drXP_024426561.1	pdXP_035870926.1
drXP_024426561.1	pdXP_035870927.1
drXP_024426561.1	phXP_045673276.1
drXP_024426561.1	sbXP_066118176.1
drXP_024426561.1	sbXP_066118178.1
drXP_024426561.1	drXP_045059824.1
drXP_024426561.1	pdXP_035870927.1
drXP_024426561.1	pdXP_028358666.2
drXP_024426561.1	phXP_045673277.1
drXP_024426561.1	sbXP_066118177.1
